120000, 11, 4.781346e+16
300000, 11, 2.038430e+16
600000, 11, 1.286505e+15
900000, 11, 1.001555e+14
1200000, 11, 7.845912e+13
1500000, 11, 2.983839e+13
1800000, 11, 2.247863e+13
2100000, 11, 1.071756e+13
2400000, 11, 9.481402e+12
2700000, 11, 6.471896e+12
3000000, 11, 4.229701e+12
120000, 11, 4.781556e+16
300000, 11, 2.060372e+16
600000, 11, 1.536582e+15
900000, 11, 1.059483e+14
1200000, 11, 8.230049e+13
1500000, 11, 2.843281e+13
1800000, 11, 2.063030e+13
2100000, 11, 9.013799e+12
2400000, 11, 7.240674e+12
2700000, 11, 4.638967e+12
3000000, 11, 3.577785e+12
120000, 11, 4.780039e+16
300000, 11, 2.103011e+16
600000, 11, 1.660656e+15
900000, 11, 1.116178e+14
1200000, 11, 8.425479e+13
1500000, 11, 2.936425e+13
1800000, 11, 2.248589e+13
2100000, 11, 1.073220e+13
2400000, 11, 7.651176e+12
2700000, 11, 4.615742e+12
3000000, 11, 3.574369e+12
120000, 11, 4.778288e+16
300000, 11, 2.009917e+16
600000, 11, 1.423032e+15
900000, 11, 1.114810e+14
1200000, 11, 8.996363e+13
1500000, 11, 3.281011e+13
1800000, 11, 2.502294e+13
2100000, 11, 1.012163e+13
2400000, 11, 7.561769e+12
2700000, 11, 4.376908e+12
3000000, 11, 3.087004e+12
120000, 11, 4.780092e+16
300000, 11, 1.921186e+16
600000, 11, 1.395740e+15
900000, 11, 1.081719e+14
1200000, 11, 7.424947e+13
1500000, 11, 2.879328e+13
1800000, 11, 2.234717e+13
2100000, 11, 1.056702e+13
2400000, 11, 7.419206e+12
2700000, 11, 5.135710e+12
3000000, 11, 4.109079e+12
120000, 11, 4.783365e+16
300000, 11, 2.029070e+16
600000, 11, 1.516090e+15
900000, 11, 1.058048e+14
1200000, 11, 7.980969e+13
1500000, 11, 2.942334e+13
1800000, 11, 2.205794e+13
2100000, 11, 1.043993e+13
2400000, 11, 8.852379e+12
2700000, 11, 5.817607e+12
3000000, 11, 4.558738e+12
120000, 11, 4.780471e+16
300000, 11, 2.285694e+16
600000, 11, 1.777591e+15
900000, 11, 9.712110e+13
1200000, 11, 7.128665e+13
1500000, 11, 3.095716e+13
1800000, 11, 2.361760e+13
2100000, 11, 9.646680e+12
2400000, 11, 8.015863e+12
2700000, 11, 5.180903e+12
3000000, 11, 4.133342e+12
120000, 11, 4.778661e+16
300000, 11, 1.971719e+16
600000, 11, 1.261027e+15
900000, 11, 1.186911e+14
1200000, 11, 9.055272e+13
1500000, 11, 3.064161e+13
1800000, 11, 2.441157e+13
2100000, 11, 1.247701e+13
2400000, 11, 1.079955e+13
2700000, 11, 6.832933e+12
3000000, 11, 3.847321e+12
120000, 11, 4.820007e+16
300000, 11, 2.049853e+16
600000, 11, 1.574481e+15
900000, 11, 1.057496e+14
1200000, 11, 7.752839e+13
1500000, 11, 3.144263e+13
1800000, 11, 2.430052e+13
2100000, 11, 1.020815e+13
2400000, 11, 9.759085e+12
2700000, 11, 6.539425e+12
3000000, 11, 5.596929e+12
120000, 11, 4.780986e+16
300000, 11, 2.060316e+16
600000, 11, 1.658663e+15
900000, 11, 1.102821e+14
1200000, 11, 8.529556e+13
1500000, 11, 3.474866e+13
1800000, 11, 2.602177e+13
2100000, 11, 1.219633e+13
2400000, 11, 1.013676e+13
2700000, 11, 7.048880e+12
3000000, 11, 5.130815e+12
120000, 11, 5.141277e+16
300000, 11, 3.348734e+16
600000, 11, 1.629303e+16
900000, 11, 1.014726e+16
1200000, 11, 6.652385e+15
1500000, 11, 4.485370e+15
1800000, 11, 3.039091e+15
2100000, 11, 2.613772e+15
2400000, 11, 2.101723e+15
2700000, 11, 1.653618e+15
3000000, 11, 1.270736e+15
120000, 11, 6.159432e+16
300000, 11, 3.749068e+16
600000, 11, 1.495732e+16
900000, 11, 1.074576e+16
1200000, 11, 7.110458e+15
1500000, 11, 4.462741e+15
1800000, 11, 2.993094e+15
2100000, 11, 2.308580e+15
2400000, 11, 1.673593e+15
2700000, 11, 1.294094e+15
3000000, 11, 1.037118e+15
120000, 11, 2.652701e+16
300000, 11, 2.175965e+16
600000, 11, 1.307828e+16
900000, 11, 9.252194e+15
1200000, 11, 6.335473e+15
1500000, 11, 4.688238e+15
1800000, 11, 3.199621e+15
2100000, 11, 2.496018e+15
2400000, 11, 1.762635e+15
2700000, 11, 1.327614e+15
3000000, 11, 9.762954e+14
120000, 11, 6.326123e+16
300000, 11, 4.476046e+16
600000, 11, 2.360146e+16
900000, 11, 9.022397e+15
1200000, 11, 8.051232e+15
1500000, 11, 7.571906e+15
1800000, 11, 7.080997e+15
2100000, 11, 6.540482e+15
2400000, 11, 6.170802e+15
2700000, 11, 5.912736e+15
3000000, 11, 5.822211e+15
120000, 11, 3.062771e+16
300000, 11, 2.506523e+16
600000, 11, 1.372011e+16
900000, 11, 8.132133e+15
1200000, 11, 4.743465e+15
1500000, 11, 3.969689e+15
1800000, 11, 3.291450e+15
2100000, 11, 3.049629e+15
2400000, 11, 2.931212e+15
2700000, 11, 2.804075e+15
3000000, 11, 2.689864e+15
120000, 11, 4.063810e+16
300000, 11, 3.672693e+16
600000, 11, 2.466700e+16
900000, 11, 1.253563e+16
1200000, 11, 8.342159e+15
1500000, 11, 6.341256e+15
1800000, 11, 4.512331e+15
2100000, 11, 3.590393e+15
2400000, 11, 2.453058e+15
2700000, 11, 1.943912e+15
3000000, 11, 1.516152e+15
120000, 11, 9.035169e+16
300000, 11, 5.559467e+16
600000, 11, 2.861984e+16
900000, 11, 1.750329e+16
1200000, 11, 1.051296e+16
1500000, 11, 7.056960e+15
1800000, 11, 4.804851e+15
2100000, 11, 3.233046e+15
2400000, 11, 2.477449e+15
2700000, 11, 1.779125e+15
3000000, 11, 1.301957e+15
120000, 11, 8.610325e+16
300000, 11, 3.896374e+16
600000, 11, 1.701938e+16
900000, 11, 1.073727e+16
1200000, 11, 7.631893e+15
1500000, 11, 5.376727e+15
1800000, 11, 3.723121e+15
2100000, 11, 2.683208e+15
2400000, 11, 1.930757e+15
2700000, 11, 1.475048e+15
3000000, 11, 9.783376e+14
120000, 11, 4.312290e+16
300000, 11, 3.725765e+16
600000, 11, 2.456828e+16
900000, 11, 1.581844e+16
1200000, 11, 1.107945e+16
1500000, 11, 8.299103e+15
1800000, 11, 6.177596e+15
2100000, 11, 4.718383e+15
2400000, 11, 3.637409e+15
2700000, 11, 2.970023e+15
3000000, 11, 2.441385e+15
120000, 11, 4.263430e+16
300000, 11, 2.759882e+16
600000, 11, 2.035353e+16
900000, 11, 1.297590e+16
1200000, 11, 7.274763e+15
1500000, 11, 5.224912e+15
1800000, 11, 3.788328e+15
2100000, 11, 2.916738e+15
2400000, 11, 2.381351e+15
2700000, 11, 1.956720e+15
3000000, 11, 1.685952e+15
120000, 11, 4.782677e+16
300000, 11, 2.022216e+16
600000, 11, 1.486330e+15
900000, 11, 1.074353e+14
1200000, 11, 8.418631e+13
1500000, 11, 3.125815e+13
1800000, 11, 2.711186e+13
2100000, 11, 1.362702e+13
2400000, 11, 1.027611e+13
2700000, 11, 5.877690e+12
3000000, 11, 3.988060e+12
120000, 11, 4.782408e+16
300000, 11, 2.026736e+16
600000, 11, 1.458240e+15
900000, 11, 1.191162e+14
1200000, 11, 9.789136e+13
1500000, 11, 3.734206e+13
1800000, 11, 3.095437e+13
2100000, 11, 1.234299e+13
2400000, 11, 8.569854e+12
2700000, 11, 5.088131e+12
3000000, 11, 3.718374e+12
