120000, 5, 4.585927e+07
300000, 5, 4.298095e+07
600000, 5, 3.837891e+07
900000, 5, 3.675872e+07
1200000, 5, 3.492668e+07
1500000, 5, 3.319882e+07
1800000, 5, 3.277841e+07
2100000, 5, 3.224873e+07
2400000, 5, 3.169012e+07
2700000, 5, 3.097090e+07
3000000, 5, 2.911109e+07
120000, 5, 4.841628e+07
300000, 5, 4.463793e+07
600000, 5, 4.393194e+07
900000, 5, 3.947500e+07
1200000, 5, 3.545184e+07
1500000, 5, 3.269421e+07
1800000, 5, 3.089541e+07
2100000, 5, 2.940398e+07
2400000, 5, 2.655215e+07
2700000, 5, 2.510595e+07
3000000, 5, 2.452881e+07
120000, 5, 4.706687e+07
300000, 5, 4.261585e+07
600000, 5, 3.639209e+07
900000, 5, 3.503822e+07
1200000, 5, 3.246928e+07
1500000, 5, 3.088331e+07
1800000, 5, 2.976809e+07
2100000, 5, 2.893378e+07
2400000, 5, 2.634835e+07
2700000, 5, 2.634833e+07
3000000, 5, 2.634833e+07
120000, 5, 4.537776e+07
300000, 5, 4.330332e+07
600000, 5, 3.676126e+07
900000, 5, 3.670942e+07
1200000, 5, 3.582451e+07
1500000, 5, 3.582451e+07
1800000, 5, 3.520438e+07
2100000, 5, 3.395933e+07
2400000, 5, 3.151472e+07
2700000, 5, 3.040457e+07
3000000, 5, 2.894377e+07
120000, 5, 4.469230e+07
300000, 5, 4.390997e+07
600000, 5, 4.019239e+07
900000, 5, 3.677165e+07
1200000, 5, 3.140260e+07
1500000, 5, 3.066864e+07
1800000, 5, 2.674314e+07
2100000, 5, 2.630746e+07
2400000, 5, 2.622621e+07
2700000, 5, 2.440861e+07
3000000, 5, 2.437201e+07
120000, 5, 4.763345e+07
300000, 5, 4.437945e+07
600000, 5, 4.425722e+07
900000, 5, 4.034476e+07
1200000, 5, 3.333518e+07
1500000, 5, 3.079839e+07
1800000, 5, 2.915710e+07
2100000, 5, 2.729421e+07
2400000, 5, 2.515569e+07
2700000, 5, 2.479592e+07
3000000, 5, 2.479503e+07
120000, 5, 4.193099e+07
300000, 5, 4.166010e+07
600000, 5, 3.985930e+07
900000, 5, 3.870667e+07
1200000, 5, 3.579751e+07
1500000, 5, 3.176302e+07
1800000, 5, 3.017207e+07
2100000, 5, 2.896521e+07
2400000, 5, 2.582521e+07
2700000, 5, 2.582521e+07
3000000, 5, 2.582521e+07
120000, 5, 4.271063e+07
300000, 5, 4.050511e+07
600000, 5, 4.038448e+07
900000, 5, 3.733085e+07
1200000, 5, 3.577656e+07
1500000, 5, 3.424909e+07
1800000, 5, 3.294856e+07
2100000, 5, 3.170028e+07
2400000, 5, 3.072174e+07
2700000, 5, 2.839416e+07
3000000, 5, 2.831045e+07
120000, 5, 4.523906e+07
300000, 5, 4.227171e+07
600000, 5, 3.379716e+07
900000, 5, 3.018850e+07
1200000, 5, 3.018850e+07
1500000, 5, 2.929687e+07
1800000, 5, 2.629335e+07
2100000, 5, 2.611687e+07
2400000, 5, 2.451996e+07
2700000, 5, 2.299192e+07
3000000, 5, 2.259100e+07
120000, 5, 4.413574e+07
300000, 5, 4.310365e+07
600000, 5, 4.196717e+07
900000, 5, 3.713235e+07
1200000, 5, 3.196930e+07
1500000, 5, 2.959873e+07
1800000, 5, 2.810458e+07
2100000, 5, 2.744682e+07
2400000, 5, 2.743139e+07
2700000, 5, 2.491389e+07
3000000, 5, 2.490732e+07
