120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
600000, 1, 2.096516e+11
900000, 1, 2.096490e+11
120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
600000, 1, 2.096516e+11
900000, 1, 2.096490e+11
120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
600000, 1, 2.096516e+11
900000, 1, 2.096490e+11
120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
600000, 1, 2.096516e+11
900000, 1, 2.096490e+11
120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
600000, 1, 2.096516e+11
900000, 1, 2.096516e+11
120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
600000, 1, 2.096516e+11
900000, 1, 2.096490e+11
120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
600000, 1, 2.096516e+11
900000, 1, 2.096490e+11
120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
600000, 1, 2.096516e+11
900000, 1, 2.096516e+11
1200000, 1, 2.096201e+11
120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
600000, 1, 2.096516e+11
900000, 1, 2.096490e+11
120000, 1, 2.096516e+11
300000, 1, 2.096516e+11
600000, 1, 2.096516e+11
900000, 1, 2.096490e+11
