120000, 12, 1.699486e+12
300000, 12, 1.699486e+12
120000, 12, 1.050112e+12
300000, 12, 1.354011e+08
600000, 12, 1.176118e+08
900000, 12, 1.038034e+08
1200000, 12, 9.000757e+07
1500000, 12, 7.300855e+07
1800000, 12, 5.434973e+07
2100000, 12, 3.635494e+07
2400000, 12, 1.579841e+07
120000, 12, 1.710597e+12
300000, 12, 1.710597e+12
120000, 12, 1.050112e+12
300000, 12, 1.348723e+08
600000, 12, 1.191778e+08
900000, 12, 1.034847e+08
1200000, 12, 9.003379e+07
1500000, 12, 7.180134e+07
1800000, 12, 5.427931e+07
2100000, 12, 3.702021e+07
2400000, 12, 1.790215e+07
120000, 12, 1.710597e+12
300000, 12, 1.710597e+12
120000, 12, 1.048415e+12
300000, 12, 1.323451e+08
600000, 12, 1.168332e+08
900000, 12, 1.022771e+08
1200000, 12, 8.843862e+07
1500000, 12, 7.151257e+07
1800000, 12, 5.103337e+07
2100000, 12, 3.259960e+07
2400000, 12, 1.502930e+07
120000, 12, 1.710597e+12
300000, 12, 1.710597e+12
120000, 12, 1.040179e+12
300000, 12, 1.355584e+08
600000, 12, 1.195055e+08
900000, 12, 1.040562e+08
1200000, 12, 9.154381e+07
1500000, 12, 7.445567e+07
1800000, 12, 5.513699e+07
2100000, 12, 3.701846e+07
2400000, 12, 1.614613e+07
120000, 12, 1.710597e+12
300000, 12, 1.710597e+12
120000, 12, 1.052451e+12
300000, 12, 1.351523e+08
600000, 12, 1.191010e+08
900000, 12, 1.034637e+08
1200000, 12, 8.902936e+07
1500000, 12, 7.074308e+07
1800000, 12, 5.119119e+07
2100000, 12, 3.361221e+07
2400000, 12, 1.532993e+07
120000, 12, 1.710597e+12
300000, 12, 1.710597e+12
120000, 12, 1.050758e+12
300000, 12, 1.348031e+08
600000, 12, 1.182488e+08
900000, 12, 1.028082e+08
1200000, 12, 8.945634e+07
1500000, 12, 7.498517e+07
1800000, 12, 5.541906e+07
2100000, 12, 3.735788e+07
2400000, 12, 1.605782e+07
120000, 12, 1.710597e+12
300000, 12, 1.693473e+12
120000, 12, 1.054407e+12
300000, 12, 1.350173e+08
600000, 12, 1.185970e+08
900000, 12, 1.033897e+08
1200000, 12, 8.995846e+07
1500000, 12, 7.209113e+07
1800000, 12, 5.307033e+07
2100000, 12, 3.591948e+07
2400000, 12, 1.570734e+07
120000, 12, 1.710597e+12
300000, 12, 1.710597e+12
120000, 12, 1.050112e+12
300000, 12, 1.344864e+08
600000, 12, 1.196083e+08
900000, 12, 1.047718e+08
1200000, 12, 8.810773e+07
1500000, 12, 6.990149e+07
1800000, 12, 5.333076e+07
2100000, 12, 3.282564e+07
2400000, 12, 1.473326e+07
120000, 12, 1.675523e+12
120000, 12, 1.678503e+12
120000, 12, 1.588119e+12
300000, 12, 1.373038e+12
600000, 12, 1.069781e+12
900000, 12, 7.512025e+11
1200000, 12, 3.758236e+11
1500000, 12, 3.800187e+10
