120000, 1, 2.072149e+11
300000, 1, 2.072149e+11
600000, 1, 2.067178e+11
900000, 1, 2.048018e+11
1200000, 1, 2.035230e+11
1500000, 1, 2.035230e+11
1800000, 1, 2.035230e+11
2100000, 1, 2.035230e+11
2400000, 1, 2.035230e+11
2700000, 1, 2.035230e+11
3000000, 1, 2.035079e+11
120000, 1, 2.066257e+11
300000, 1, 2.052205e+11
600000, 1, 2.052205e+11
900000, 1, 2.052205e+11
1200000, 1, 2.051461e+11
1500000, 1, 2.038666e+11
1800000, 1, 2.027462e+11
2100000, 1, 2.027462e+11
2400000, 1, 2.027462e+11
2700000, 1, 2.027462e+11
3000000, 1, 2.015613e+11
120000, 1, 2.076079e+11
300000, 1, 2.067489e+11
600000, 1, 2.067489e+11
900000, 1, 2.032024e+11
1200000, 1, 2.032024e+11
1500000, 1, 2.032024e+11
1800000, 1, 2.032024e+11
2100000, 1, 2.032024e+11
2400000, 1, 2.032024e+11
2700000, 1, 2.032024e+11
3000000, 1, 2.032024e+11
120000, 1, 2.078579e+11
300000, 1, 2.045577e+11
600000, 1, 2.029779e+11
900000, 1, 2.029779e+11
1200000, 1, 2.029779e+11
1500000, 1, 2.029779e+11
1800000, 1, 2.029779e+11
2100000, 1, 2.029779e+11
2400000, 1, 2.029779e+11
2700000, 1, 2.029779e+11
3000000, 1, 2.029779e+11
120000, 1, 2.067245e+11
300000, 1, 2.067245e+11
600000, 1, 2.034834e+11
900000, 1, 2.030639e+11
1200000, 1, 2.030639e+11
1500000, 1, 2.030639e+11
1800000, 1, 2.030639e+11
2100000, 1, 2.030639e+11
2400000, 1, 2.030639e+11
2700000, 1, 2.030639e+11
3000000, 1, 2.030639e+11
120000, 1, 2.049345e+11
300000, 1, 2.049345e+11
600000, 1, 2.049345e+11
900000, 1, 2.049345e+11
1200000, 1, 2.044151e+11
1500000, 1, 2.044151e+11
1800000, 1, 2.022110e+11
2100000, 1, 2.022110e+11
2400000, 1, 2.022110e+11
2700000, 1, 2.022110e+11
3000000, 1, 2.022110e+11
120000, 1, 2.064469e+11
300000, 1, 2.028382e+11
600000, 1, 2.028382e+11
900000, 1, 2.028382e+11
1200000, 1, 2.028382e+11
1500000, 1, 2.028382e+11
1800000, 1, 2.008256e+11
2100000, 1, 2.007952e+11
2400000, 1, 2.007952e+11
2700000, 1, 2.007952e+11
3000000, 1, 2.007952e+11
120000, 1, 2.073766e+11
300000, 1, 2.041914e+11
600000, 1, 2.041914e+11
900000, 1, 2.041914e+11
1200000, 1, 2.035455e+11
1500000, 1, 2.035455e+11
1800000, 1, 2.035455e+11
2100000, 1, 2.035097e+11
2400000, 1, 2.035097e+11
2700000, 1, 2.035097e+11
3000000, 1, 2.035097e+11
120000, 1, 2.013017e+11
300000, 1, 2.013017e+11
600000, 1, 2.013017e+11
900000, 1, 2.013017e+11
1200000, 1, 2.013017e+11
1500000, 1, 2.013017e+11
1800000, 1, 2.013017e+11
2100000, 1, 2.013017e+11
2400000, 1, 2.013017e+11
2700000, 1, 2.013017e+11
3000000, 1, 2.013017e+11
120000, 1, 2.049319e+11
300000, 1, 2.049319e+11
600000, 1, 2.036265e+11
900000, 1, 2.036265e+11
1200000, 1, 2.036265e+11
1500000, 1, 2.036265e+11
1800000, 1, 2.036265e+11
2100000, 1, 2.035197e+11
2400000, 1, 2.035197e+11
2700000, 1, 2.035197e+11
3000000, 1, 2.034991e+11
