120000, 4, 1.074208e+14
300000, 4, 1.073823e+14
600000, 4, 2.376525e+13
900000, 4, 1.890952e+13
1200000, 4, 1.027243e+13
1500000, 4, 9.498638e+12
1800000, 4, 8.168518e+12
2100000, 4, 6.435565e+12
2400000, 4, 6.116851e+12
2700000, 4, 3.986907e+12
3000000, 4, 3.948332e+12
120000, 4, 1.074208e+14
300000, 4, 1.073823e+14
600000, 4, 2.376525e+13
900000, 4, 1.890948e+13
1200000, 4, 1.027390e+13
1500000, 4, 9.499007e+12
1800000, 4, 8.167971e+12
2100000, 4, 6.427665e+12
2400000, 4, 6.128792e+12
2700000, 4, 4.020817e+12
3000000, 4, 3.776074e+12
