120000, 8, 4.139469e+18
300000, 8, 3.782791e+18
600000, 8, 3.782781e+18
900000, 8, 9.201022e+17
1200000, 8, 5.261474e+17
1500000, 8, 5.252342e+17
1800000, 8, 4.095218e+17
2100000, 8, 2.668089e+17
2400000, 8, 2.668089e+17
2700000, 8, 2.297903e+17
3000000, 8, 2.297900e+17
120000, 8, 4.223893e+18
300000, 8, 3.915315e+18
600000, 8, 3.915305e+18
900000, 8, 7.694419e+17
1200000, 8, 6.182999e+17
1500000, 8, 6.173221e+17
1800000, 8, 4.573201e+17
2100000, 8, 3.589639e+17
2400000, 8, 3.589629e+17
2700000, 8, 3.099189e+17
3000000, 8, 2.993121e+17
120000, 8, 4.118052e+18
300000, 8, 3.771907e+18
600000, 8, 3.771897e+18
900000, 8, 7.652750e+17
1200000, 8, 6.148112e+17
1500000, 8, 6.113303e+17
1800000, 8, 4.361530e+17
2100000, 8, 3.664258e+17
2400000, 8, 3.363831e+17
2700000, 8, 3.057337e+17
3000000, 8, 3.057335e+17
120000, 8, 4.086104e+18
300000, 8, 3.725881e+18
600000, 8, 3.725871e+18
900000, 8, 8.211166e+17
1200000, 8, 6.151096e+17
1500000, 8, 6.151086e+17
1800000, 8, 4.746239e+17
2100000, 8, 4.183191e+17
2400000, 8, 4.183191e+17
2700000, 8, 3.672564e+17
3000000, 8, 3.672564e+17
120000, 8, 4.144566e+18
300000, 8, 3.821571e+18
600000, 8, 3.821560e+18
900000, 8, 9.335286e+17
1200000, 8, 5.568126e+17
1500000, 8, 5.510827e+17
1800000, 8, 4.699862e+17
2100000, 8, 3.705748e+17
2400000, 8, 3.556212e+17
2700000, 8, 2.862317e+17
3000000, 8, 2.769241e+17
120000, 8, 4.161700e+18
300000, 8, 3.853371e+18
600000, 8, 3.853361e+18
900000, 8, 8.655848e+17
1200000, 8, 5.723025e+17
1500000, 8, 5.687021e+17
1800000, 8, 3.863977e+17
2100000, 8, 3.232163e+17
2400000, 8, 3.139047e+17
2700000, 8, 2.572307e+17
3000000, 8, 2.563693e+17
120000, 8, 4.170322e+18
300000, 8, 3.856035e+18
600000, 8, 3.856025e+18
900000, 8, 9.768118e+17
1200000, 8, 5.531921e+17
1500000, 8, 5.451572e+17
1800000, 8, 4.927963e+17
2100000, 8, 3.708596e+17
2400000, 8, 3.472725e+17
2700000, 8, 2.910623e+17
3000000, 8, 2.850774e+17
120000, 8, 4.083227e+18
300000, 8, 3.718264e+18
600000, 8, 3.718254e+18
900000, 8, 8.070671e+17
1200000, 8, 5.916864e+17
1500000, 8, 5.916857e+17
1800000, 8, 3.513857e+17
2100000, 8, 2.895861e+17
2400000, 8, 2.721328e+17
2700000, 8, 2.508733e+17
3000000, 8, 2.506758e+17
120000, 8, 4.268839e+18
300000, 8, 3.986841e+18
600000, 8, 3.986831e+18
900000, 8, 1.035305e+18
1200000, 8, 4.599507e+17
1500000, 8, 4.510826e+17
1800000, 8, 3.877704e+17
2100000, 8, 3.460281e+17
2400000, 8, 3.163024e+17
2700000, 8, 2.847795e+17
3000000, 8, 2.830268e+17
120000, 8, 4.188582e+18
300000, 8, 3.868839e+18
600000, 8, 3.868829e+18
900000, 8, 9.181533e+17
1200000, 8, 5.371324e+17
1500000, 8, 5.171583e+17
1800000, 8, 3.640434e+17
2100000, 8, 2.833877e+17
2400000, 8, 2.616469e+17
2700000, 8, 2.200620e+17
3000000, 8, 2.200620e+17
