120000, 4, 1.069313e+14
120000, 4, 1.069313e+14
300000, 4, 1.069313e+14
600000, 4, 1.069309e+14
900000, 4, 1.069309e+14
1200000, 4, 1.069309e+14
1500000, 4, 1.069309e+14
1800000, 4, 1.069309e+14
2100000, 4, 1.069309e+14
120000, 4, 1.069313e+14
120000, 4, 1.069313e+14
300000, 4, 1.069313e+14
600000, 4, 1.069309e+14
900000, 4, 1.069309e+14
1200000, 4, 1.069309e+14
1500000, 4, 1.069309e+14
1800000, 4, 1.069309e+14
2100000, 4, 1.069309e+14
120000, 4, 2.087061e+12
300000, 4, 2.005321e+12
600000, 4, 1.881213e+12
900000, 4, 1.590467e+12
1200000, 4, 1.553286e+12
1500000, 4, 1.521864e+12
1800000, 4, 1.500525e+12
2100000, 4, 1.487084e+12
2400000, 4, 1.446748e+12
2700000, 4, 1.420799e+12
3000000, 4, 1.319978e+12
120000, 4, 9.540507e+13
300000, 4, 9.530899e+13
600000, 4, 8.321417e+13
900000, 4, 1.331912e+13
1200000, 4, 1.307696e+13
1500000, 4, 1.287609e+13
1800000, 4, 9.523976e+12
2100000, 4, 9.374863e+12
2400000, 4, 6.974258e+12
2700000, 4, 4.278647e+12
3000000, 4, 3.460866e+12
120000, 4, 1.074904e+14
300000, 4, 1.074308e+14
