120000, 1, 3.078263e+11
300000, 1, 3.076339e+11
600000, 1, 2.956020e+11
900000, 1, 2.948600e+11
1200000, 1, 2.913493e+11
1500000, 1, 2.913167e+11
1800000, 1, 2.852301e+11
2100000, 1, 2.803931e+11
2400000, 1, 2.740868e+11
2700000, 1, 2.740868e+11
3000000, 1, 2.718291e+11
120000, 1, 2.848579e+11
300000, 1, 2.842594e+11
600000, 1, 2.830030e+11
900000, 1, 2.820042e+11
1200000, 1, 2.817541e+11
1500000, 1, 2.816755e+11
1800000, 1, 2.770420e+11
2100000, 1, 2.726842e+11
2400000, 1, 2.722667e+11
2700000, 1, 2.655697e+11
3000000, 1, 2.583810e+11
120000, 1, 3.108246e+11
300000, 1, 3.105756e+11
600000, 1, 3.013757e+11
900000, 1, 2.982663e+11
1200000, 1, 2.982014e+11
1500000, 1, 2.959657e+11
1800000, 1, 2.959505e+11
2100000, 1, 2.951911e+11
2400000, 1, 2.874155e+11
2700000, 1, 2.871594e+11
3000000, 1, 2.868276e+11
